,COD_ID,PAC_1,PAC_2,KEY,PN_CON_1,PN_CON_2,COMP,TIP_CND,x,y,TIP_UNID,P_N_OPE,COR_NOM,circ_Lin,circ_CTAT,circ_PAC_de,circ_PAC_pr,circ_cont,Cor,x1,y1,x2,y2,R1,X1,Corrente Max
1924,24394250,83356377918182648AT,83349977918169948AT,SSDAT,27365704.0,79829790.0,142.215,16512300H-3,,,,,,28,84121655919595517AT,83356377918182648AT,83349977918169948AT,97,#B0C4DE,-35.9787713996,-7.3916118303,-35.9793299199,-7.3927697452,0.335,0.392,480
1925,24394640,86402103922771981AT,86406874922787904AT,SSDAT,193689470.0,23045916.0,166.224,16512299H-3,,,,,,48,84606632919965461AT,86402103922771981AT,86406874922787904AT,163,#2E8B57,-35.7061790291,-6.9752103383,-35.7057578721,-6.9737693321,0.336,0.402,480
1926,24394654,79278555927979656AT,79271008927973969AT,SSDAT,27365869.0,27366389.0,94.498,16512297H-3,,,,,,45,82780242930976277AT,79278555927979656AT,79271008927973969AT,272,#90EE90,-36.3527795033,-6.5086857471,-36.3534586776,-6.5092032234,0.67,0.418,230
1927,24394655,79314443928007095AT,79278555927979656AT,SSDAT,27366390.0,27365869.0,451.757,16512297H-3,,,,,,45,82780242930976277AT,79314443928007095AT,79278555927979656AT,271,#90EE90,-36.349550054,-6.5061892408,-36.3527795033,-6.5086857471,0.67,0.418,230
1928,24394656,81144411928384880AT,81131671928385731AT,SSDAT,27366319.0,27365888.0,127.684,16512297H-3,,,,,,45,82780242930976277AT,81144411928384880AT,81131671928385731AT,172,#90EE90,-36.1844159248,-6.4711613801,-36.1855660614,-6.4710764068,0.67,0.418,230
1929,24394657,81161249928383007AT,81144411928384880AT,SSDAT,27365889.0,27366319.0,169.419,16512297H-3,,,,,,45,82780242930976277AT,81161249928383007AT,81144411928384880AT,171,#90EE90,-36.1828940119,-6.4713221744,-36.1844159248,-6.4711613801,0.67,0.418,230
1930,24394658,81178462928381676AT,81161249928383007AT,SSDAT,27366320.0,27365889.0,172.644,16512297H-3,,,,,,45,82780242930976277AT,81178462928381676AT,81161249928383007AT,170,#90EE90,-36.1813384969,-6.4714338036,-36.1828940119,-6.4713221744,0.67,0.418,230
1931,24394659,81194895928380301AT,81178462928381676AT,SSDAT,27365890.0,27366320.0,164.904,16512297H-3,,,,,,45,82780242930976277AT,81194895928380301AT,81178462928381676AT,169,#90EE90,-36.1798534194,-6.4715497946,-36.1813384969,-6.4714338036,0.67,0.418,230
1932,24394660,81212098928378893AT,81194895928380301AT,SSDAT,27366321.0,27365890.0,172.605,16512297H-3,,,,,,45,82780242930976277AT,81212098928378893AT,81194895928380301AT,168,#90EE90,-36.1782987722,-6.4716683783,-36.1798534194,-6.4715497946,0.67,0.418,230
1933,391161942,90708492918661184AT,90696533918660968AT,SSDAT,391161937.0,391161950.0,119.61,16512289H-3,,,,,,83,212887975,90708492918661184AT,90696533918660968AT,196,#FF00FF,-35.3140561189,-7.3434174883,-35.3151372569,-7.3434458736,0.268,0.304,322
1934,393029821,58498944924171623AT,58486977924172511AT,SSDAT,393029832.0,20011481.0,119.999,16512289H-3,,,,,,29,61546442922434015AT,58498944924171623AT,58486977924172511AT,176,#708090,-38.2307741808,-6.859486465,-38.2318562037,-6.8593934949,0.268,0.304,322
1935,281961221,95354208920454005AT,95335261920469357AT,SSDAT,49214630.0,281961301.0,243.859,16512296H-3,,,,,,50,95377922920421820AT,95354208920454005AT,95335261920469357AT,11,#008000,-34.8955686791,-7.1780008002,-34.897292835,-7.1766326966,0.113,0.26,710
1936,281961308,95172711920617654AT,95150814920639061AT,SSDAT,49216532.0,281961318.0,306.225,16512296H-3,,,,,,50,95377922920421820AT,95172711920617654AT,95150814920639061AT,39,#008000,-34.9120970608,-7.1633816431,-34.9141117383,-7.1614892124,0.113,0.26,710
1937,282669726,86881034919777751AT,86872789919768602AT,SSDAT,21762482.0,21762485.0,123.16,16512289H-3,,,,,,12,84595225919959341AT,86881034919777751AT,86872789919768602AT,95,#836FFF,-35.6609347512,-7.2452813002,-35.6616690063,-7.246140025,0.268,0.304,322
1938,282669727,86879699919779314AT,86881034919777751AT,SSDAT,21762479.0,21762482.0,20.555,16512289H-3,,,,,,12,84595225919959341AT,86879699919779314AT,86881034919777751AT,94,#836FFF,-35.661069976,-7.2451677824,-35.6609347512,-7.2452813002,0.268,0.304,322
1939,282669728,86860824919780931AT,86879699919779314AT,SSDAT,282670321.0,21762479.0,189.441,16512289H-3,,,,,,12,84595225919959341AT,86860824919780931AT,86879699919779314AT,93,#836FFF,-35.6627709177,-7.2450423746,-35.661069976,-7.2451677824,0.268,0.304,322
1940,282669761,86769051919784994AT,86826767919783356AT,SSDAT,21762476.0,282670328.0,577.392,16512289H-3,,,,,,12,84595225919959341AT,86769051919784994AT,86826767919783356AT,90,#836FFF,-35.67106047,-7.2447285688,-35.6658446386,-7.2448128829,0.268,0.304,322
1941,282669768,86761035919791892AT,86775913919789916AT,SSDAT,282670334.0,21762473.0,150.086,16512289H-3,,,,,,12,84595225919959341AT,86761035919791892AT,86775913919789916AT,88,#836FFF,-35.6717970903,-7.2441236497,-35.670452164,-7.2442523337,0.268,0.304,322
1942,282669769,86750345919792348AT,86761035919791892AT,SSDAT,21762470.0,282670334.0,106.997,16512289H-3,,,,,,12,84595225919959341AT,86750345919792348AT,86761035919791892AT,87,#836FFF,-35.6727614953,-7.2440516904,-35.6717970903,-7.2441236497,0.268,0.304,322
1943,282669770,86737182919794355AT,86750345919792348AT,SSDAT,21762467.0,21762470.0,133.151,16512289H-3,,,,,,12,84595225919959341AT,86737182919794355AT,86750345919792348AT,86,#836FFF,-35.6739531816,-7.2438792499,-35.6727614953,-7.2440516904,0.268,0.304,322
1944,282669790,86616414919808168AT,86627999919808015AT,SSDAT,21762455.0,21762458.0,115.86,16512289H-3,,,,,,12,84595225919959341AT,86616414919808168AT,86627999919808015AT,82,#836FFF,-35.6848889772,-7.2427407577,-35.6838411448,-7.2427436814,0.268,0.304,322
1945,282669791,86584154919811939AT,86616414919808168AT,SSDAT,21762452.0,21762455.0,324.797,16512289H-3,,,,,,12,84595225919959341AT,86584154919811939AT,86616414919808168AT,81,#836FFF,-35.6878085921,-7.2423928469,-35.6848889772,-7.2427407577,0.268,0.304,322
1946,282669792,86576974919813426AT,86584154919811939AT,SSDAT,21762449.0,21762452.0,73.324,16512289H-3,,,,,,12,84595225919959341AT,86576974919813426AT,86584154919811939AT,80,#836FFF,-35.6884589584,-7.2422654588,-35.6878085921,-7.2423928469,0.268,0.304,322
1947,282669793,86530209919817567AT,86576974919813426AT,SSDAT,21762446.0,21762449.0,469.48,16512289H-3,,,,,,12,84595225919959341AT,86530209919817567AT,86576974919813426AT,79,#836FFF,-35.692683727,-7.2419250321,-35.6884589584,-7.2422654588,0.268,0.304,322
1948,282669794,86493866919822187AT,86530209919817567AT,SSDAT,21762440.0,21762446.0,366.355,16512289H-3,,,,,,12,84595225919959341AT,86493866919822187AT,86530209919817567AT,78,#836FFF,-35.6959717131,-7.2415517469,-35.692683727,-7.2419250321,0.268,0.304,322
1949,282669795,86499676919829718AT,86493866919822187AT,SSDAT,21762443.0,21762440.0,95.117,16512289H-3,,,,,,12,84595225919959341AT,86499676919829718AT,86493866919822187AT,77,#836FFF,-35.6954537747,-7.240868835,-35.6959717131,-7.2415517469,0.268,0.304,322
1950,282669796,86421364919830631AT,86499676919829718AT,SSDAT,21762437.0,21762443.0,783.173,16512289H-3,,,,,,12,84595225919959341AT,86421364919830631AT,86499676919829718AT,76,#836FFF,-35.7025457942,-7.2408432853,-35.6954537747,-7.240868835,0.268,0.304,322
1951,282669797,86387491919834823AT,86421364919830631AT,SSDAT,21762434.0,21762437.0,341.314,16512289H-3,,,,,,12,84595225919959341AT,86387491919834823AT,86421364919830631AT,75,#836FFF,-35.7056074542,-7.2404537403,-35.7025457942,-7.2408432853,0.268,0.304,322
1952,282669798,86382568919833472AT,86387491919834823AT,SSDAT,21762431.0,21762434.0,51.05,16512289H-3,,,,,,12,84595225919959341AT,86382568919833472AT,86387491919834823AT,74,#836FFF,-35.7060530296,-7.240618087,-35.7056074542,-7.2404537403,0.268,0.304,322
1953,282669799,86332673919840658AT,86382568919833472AT,SSDAT,21762428.0,21762431.0,504.098,16512289H-3,,,,,,12,84595225919959341AT,86332673919840658AT,86382568919833472AT,73,#836FFF,-35.7105723342,-7.2400004542,-35.7060530296,-7.240618087,0.268,0.304,322
1954,167320017,94659723916796187AT,94670989916788350AT,SSDAT,49216783.0,167320027.0,137.238,16512289H-3,,,,,,17,93174639915954074AT,94659723916796187AT,94670989916788350AT,160,#00008B,-34.9553412762,-7.5086320367,-34.9542992866,-7.509304449,0.268,0.304,322
1955,24394744,80487015928438999AT,80468666928440542AT,SSDAT,27365887.0,27366401.0,184.138,16512297H-3,,,,,,45,82780242930976277AT,80487015928438999AT,80468666928440542AT,206,#90EE90,-36.2438265403,-6.4665971597,-36.2454848308,-6.4664667257,0.67,0.418,230
1956,175199534,95843941921457127AT,95842703921462636AT,SSDAT,49219378.0,49219377.0,56.464,16512291H-3,,,,,,5,95638767921098348AT,95843941921457127AT,95842703921462636AT,171,#696969,-34.8521586233,-7.0871113464,-34.8522751098,-7.086620554,0.211,0.385,495
1957,39624400,95606230921033376AT,95608982921038822AT,SSDAT,39621488.0,39621489.0,61.018,66252126H-3,,,,,,50,95377922920421820AT,95606230921033376AT,95608982921038822AT,1213,#008000,-34.8732958849,-7.1255256169,-34.8730503646,-7.1250310348,1.364,0.32,750
1958,24395687,82312932930071350AT,82304393930052532AT,SSDAT,27367615.0,27367534.0,206.647,16512300H-3,,,,,,45,82780242930976277AT,82312932930071350AT,82304393930052532AT,53,#90EE90,-36.0797338053,-6.3182034904,-36.0804951156,-6.31990764,0.335,0.392,480
1959,24394745,80503519928437891AT,80487015928438999AT,SSDAT,27366402.0,27365887.0,165.412,16512297H-3,,,,,,45,82780242930976277AT,80503519928437891AT,80487015928438999AT,205,#90EE90,-36.2423351298,-6.4666891874,-36.2438265403,-6.4665971597,0.67,0.418,230
1960,39624401,95608982921038822AT,95612163921045001AT,SSDAT,39621489.0,39621490.0,69.497,66252126H-3,,,,,,50,95377922920421820AT,95608982921038822AT,95612163921045001AT,1215,#008000,-34.8730503646,-7.1250310348,-34.8727663029,-7.1244524658,1.364,0.32,750
1961,24394290,81918219919426007AT,81898115919424861AT,SSDAT,27365509.0,27365510.0,201.366,16512300H-3,,,,,,19,84126466919574466AT,81898115919424861AT,81918219919426007AT,1294,#0000FF,-36.1096290346,-7.2801536843,-36.1114473234,-7.2802688344,0.335,0.392,480
1962,46683079,86917537919767830AT,86894204919770367AT,SSDAT,49214034.0,49214584.0,234.705,16512289H-3,,,,,,83,212887975,86917537919767830AT,86894204919770367AT,404,#FF00FF,-35.6576301564,-7.2461606348,-35.6597423401,-7.245945338,0.268,0.304,322
1963,24394746,80523067928436043AT,80503519928437891AT,SSDAT,27365987.0,27366402.0,196.352,16512297H-3,,,,,,45,82780242930976277AT,80523067928436043AT,80503519928437891AT,204,#90EE90,-36.2405683828,-6.4668465804,-36.2423351298,-6.4666891874,0.67,0.418,230
1964,39624402,95612163921045001AT,95615744921051999AT,SSDAT,39621490.0,39621491.0,78.61,66252126H-3,,,,,,50,95377922920421820AT,95612163921045001AT,95615744921051999AT,1217,#008000,-34.8727663029,-7.1244524658,-34.8724556618,-7.1238359419,1.364,0.32,750
1965,175199535,95842703921462636AT,95842506921468375AT,SSDAT,49219377.0,175199516.0,57.424,16512291H-3,,,,,,5,95638767921098348AT,95842703921462636AT,95842506921468375AT,176,#696969,-34.8522751098,-7.086620554,-34.8522924424,-7.0860972061,0.211,0.385,495
1966,24394747,80537252928434853AT,80523067928436043AT,SSDAT,27365970.0,27365987.0,142.348,16512297H-3,,,,,,45,82780242930976277AT,80537252928434853AT,80523067928436043AT,203,#90EE90,-36.2392864181,-6.4669471444,-36.2405683828,-6.4668465804,0.67,0.418,230
1967,24395688,82323377930092125AT,82312932930071350AT,SSDAT,27367535.0,27367615.0,232.529,16512300H-3,,,,,,45,82780242930976277AT,82323377930092125AT,82312932930071350AT,52,#90EE90,-36.0788012092,-6.3163212984,-36.0797338053,-6.3182034904,0.335,0.392,480
1968,24394291,81946084919427777AT,81918219919426007AT,SSDAT,27365508.0,27365509.0,279.212,16512300H-3,,,,,,19,84126466919574466AT,81918219919426007AT,81946084919427777AT,1295,#0000FF,-36.1071089228,-7.2799776636,-36.1096290346,-7.2801536843,0.335,0.392,480
1969,39624404,95618905921058308AT,95622093921064450AT,SSDAT,39621492.0,39621493.0,69.201,66252126H-3,,,,,,50,95377922920421820AT,95618905921058308AT,95622093921064450AT,1221,#008000,-34.8721680847,-7.1232464237,-34.8718850932,-7.1226897011,1.364,0.32,750
1970,24394748,80553276928433631AT,80537252928434853AT,SSDAT,27366403.0,27365970.0,160.705,16512297H-3,,,,,,45,82780242930976277AT,80553276928433631AT,80537252928434853AT,202,#90EE90,-36.2378383154,-6.4670496932,-36.2392864181,-6.4669471444,0.67,0.418,230
1971,24395689,82338305930122494AT,82323377930092125AT,SSDAT,27367582.0,27367535.0,338.396,16512300H-3,,,,,,45,82780242930976277AT,82338305930122494AT,82323377930092125AT,51,#90EE90,-36.0774686927,-6.3135700771,-36.0788012092,-6.3163212984,0.335,0.392,480
1972,39624405,95622093921064450AT,95625292921070837AT,SSDAT,39621493.0,39621494.0,71.433,66252126H-3,,,,,,50,95377922920421820AT,95622093921064450AT,95625292921070837AT,1223,#008000,-34.8718850932,-7.1226897011,-34.8716013059,-7.1221108641,1.364,0.32,750
1973,183048936,75713272922423891AT,75704315922428438AT,SSDAT,27366732.0,183048943.0,100.451,16512289H-3,,,,,,26,76840360921806457AT,75713272922423891AT,75704315922428438AT,91,#ADD8E6,-36.672539082,-7.0124324036,-36.673351418,-7.0120254424,0.268,0.304,322
1974,24394750,80584436928431340AT,80569966928432214AT,SSDAT,27366404.0,27365971.0,144.964,16512297H-3,,,,,,45,82780242930976277AT,80584436928431340AT,80569966928432214AT,200,#90EE90,-36.235022405,-6.46724139,-36.2363299563,-6.4671695297,0.67,0.418,230
1975,46683081,86978277919760676AT,86958866919762938AT,SSDAT,49214479.0,49214871.0,195.424,16512289H-3,,,,,,83,212887975,86978277919760676AT,86958866919762938AT,399,#FF00FF,-35.6521324568,-7.2467631554,-35.6538904786,-7.2465737249,0.268,0.304,322
1976,39624406,95625292921070837AT,95627775921075745AT,SSDAT,39621494.0,39621495.0,55.003,66252126H-3,,,,,,50,95377922920421820AT,95625292921070837AT,95627775921075745AT,1225,#008000,-34.8716013059,-7.1221108641,-34.8713875289,-7.1216829757,1.364,0.32,750
1977,46680888,90363871918733399AT,90339139918739659AT,SSDAT,49214877.0,49213827.0,255.119,16512289H-3,,,,,,83,212887975,90363871918733399AT,90339139918739659AT,240,#FF00FF,-35.3452659942,-7.3371394722,-35.347507103,-7.3365951881,0.268,0.304,322
1978,24394823,80978457928398620AT,80971197928399138AT,SSDAT,27366317.0,27365983.0,72.785,16512297H-3,,,,,,45,82780242930976277AT,80978457928398620AT,80971197928399138AT,177,#90EE90,-36.1994123924,-6.4699883602,-36.2000695468,-6.4699596358,0.67,0.418,230
1979,24394825,81020929928394974AT,80978457928398620AT,SSDAT,27365984.0,27366317.0,426.282,16512297H-3,,,,,,45,82780242930976277AT,81020929928394974AT,80978457928398620AT,176,#90EE90,-36.195575139,-6.470311081,-36.1994123924,-6.4699883602,0.67,0.418,230
1980,46680890,90306457918747992AT,90284349918753434AT,SSDAT,49213824.0,49219596.0,227.679,16512289H-3,,,,,,83,212887975,90306457918747992AT,90284349918753434AT,243,#FF00FF,-35.3504696559,-7.3358696969,-35.3524713121,-7.3353927694,0.268,0.304,322
1981,24394826,81051915928392209AT,81020929928394974AT,SSDAT,27365985.0,27365984.0,311.091,16512297H-3,,,,,,45,82780242930976277AT,81051915928392209AT,81020929928394974AT,175,#90EE90,-36.192774776,-6.4705454416,-36.195575139,-6.470311081,0.67,0.418,230
1982,46680892,94525166921520259AT,94508670921598277AT,SSDAT,49217939.0,49216802.0,797.429,16512297H-3,,,,,,50,95377922920421820AT,94525166921520259AT,94508670921598277AT,447,#008000,-34.9713341324,-7.0824663543,-34.9728571459,-7.0754300919,0.67,0.418,230
1983,24394827,81065309928391659AT,81051915928392209AT,SSDAT,27366318.0,27365985.0,134.053,16512297H-3,,,,,,45,82780242930976277AT,81065309928391659AT,81051915928392209AT,174,#90EE90,-36.1915637013,-6.4705739861,-36.192774776,-6.4705454416,0.67,0.418,230
1984,24394829,81131671928385731AT,81065309928391659AT,SSDAT,27365888.0,27366318.0,666.262,16512297H-3,,,,,,45,82780242930976277AT,81131671928385731AT,81065309928391659AT,173,#90EE90,-36.1855660614,-6.4710764068,-36.1915637013,-6.4705739861,0.67,0.418,230
1985,46680894,94611301921147633AT,94607848921153928AT,SSDAT,49217909.0,49217610.0,71.798,16512297H-3,,,,,,50,95377922920421820AT,94611301921147633AT,94607848921153928AT,277,#008000,-34.9632448996,-7.1160193512,-34.9635617946,-7.1154540563,0.67,0.418,230
1986,24394832,81382704928318345AT,81364300928324928AT,SSDAT,27366326.0,27366325.0,195.459,16512297H-3,,,,,,45,82780242930976277AT,81382704928318345AT,81364300928324928AT,155,#90EE90,-36.1628575439,-6.4770530214,-36.164523288,-6.4764675402,0.67,0.418,230
1987,24394833,81398134928312653AT,81382704928318345AT,SSDAT,27365896.0,27366326.0,164.464,16512297H-3,,,,,,45,82780242930976277AT,81398134928312653AT,81382704928318345AT,154,#90EE90,-36.1614608869,-6.4775594971,-36.1628575439,-6.4770530214,0.67,0.418,230
1988,46680896,93837453921469039AT,93827493921469767AT,SSDAT,49213898.0,49213910.0,99.866,16512297H-3,,,,,,50,95377922920421820AT,93837453921469039AT,93827493921469767AT,681,#008000,-35.0334018992,-7.0876205282,-35.0343022132,-7.087562521,0.67,0.418,230
1989,24394834,81412517928307773AT,81398134928312653AT,SSDAT,27366327.0,27365896.0,151.883,16512297H-3,,,,,,45,82780242930976277AT,81412517928307773AT,81398134928312653AT,153,#90EE90,-36.1601592136,-6.4779931331,-36.1614608869,-6.4775594971,0.67,0.418,230
1990,24394835,81428343928302270AT,81412517928307773AT,SSDAT,27366187.0,27366327.0,167.555,16512297H-3,,,,,,45,82780242930976277AT,81428343928302270AT,81412517928307773AT,152,#90EE90,-36.1587174573,-6.4784713368,-36.1601592136,-6.4779931331,0.67,0.418,230
1991,46680898,93678802921440655AT,93661564921436267AT,SSDAT,49213881.0,49213907.0,177.877,16512297H-3,,,,,,50,95377922920421820AT,93678802921440655AT,93661564921436267AT,744,#008000,-35.0477121409,-7.0903042544,-35.0492660201,-7.0907135044,0.67,0.418,230
1992,24394836,81431672928296037AT,81428343928302270AT,SSDAT,12912646.0,27366187.0,70.663,16512297H-3,,,,,,45,82780242930976277AT,81431672928296037AT,81428343928302270AT,151,#90EE90,-36.1584230211,-6.4790437867,-36.1587174573,-6.4784713368,0.67,0.418,230
1993,46680899,94391825921758155AT,94381200921772686AT,SSDAT,49215656.0,478385990.0,180.011,16512297H-3,,,,,,50,95377922920421820AT,94391825921758155AT,94381200921772686AT,522,#008000,-34.9835492586,-7.0611012162,-34.9845645356,-7.0598010906,0.67,0.418,230
1994,24394841,86301417927533818AT,86271736927548728AT,SSDAT,75299603.0,75299604.0,332.155,16512297H-3,,,,,,27,87075180925253344AT,86301417927533818AT,86271736927548728AT,244,#4682B4,-35.7181845,-6.5452271201,-35.7208736042,-6.5438980777,0.67,0.418,230
1995,24394842,86314908927525565AT,86301417927533818AT,SSDAT,75299602.0,75299603.0,158.152,16512297H-3,,,,,,27,87075180925253344AT,86314908927525565AT,86301417927533818AT,242,#4682B4,-35.7169613393,-6.5459644986,-35.7181845,-6.5452271201,0.67,0.418,230
1996,46680901,94246902921956867AT,94236277921971476AT,SSDAT,478386014.0,478386018.0,180.641,16512297H-3,,,,,,50,95377922920421820AT,94246902921956867AT,94236277921971476AT,623,#008000,-34.9967938846,-7.0432826823,-34.9977648961,-7.04197263,0.67,0.418,230
1997,24395678,82169815929780152AT,82161855929764248AT,SSDAT,27367526.0,27367674.0,177.848,16512300H-3,,,,,,45,82780242930976277AT,82169815929780152AT,82161855929764248AT,70,#90EE90,-36.0925093287,-6.3445841646,-36.0932200612,-6.3460250458,0.335,0.392,480
1998,46680902,94198200922024238AT,94191258922033911AT,SSDAT,49215556.0,478386037.0,119.062,16512297H-3,,,,,,50,95377922920421820AT,94198200922024238AT,94191258922033911AT,658,#008000,-35.0012449901,-7.0372409622,-35.0018779113,-7.0363685686,0.67,0.418,230
1999,24395596,81938983929312634AT,81925126929284305AT,SSDAT,27367575.0,27367664.0,315.365,16512300H-3,,,,,,45,82780242930976277AT,81938983929312634AT,81925126929284305AT,95,#90EE90,-36.1131176972,-6.3869393732,-36.1143547669,-6.3895058188,0.335,0.392,480
2000,46682278,94766145918981186AT,94771960919012742AT,SSDAT,49215743.0,49215874.0,320.873,16512289H-3,,,,,,15,93174322915954067AT,94766145918981186AT,94771960919012742AT,151,#191970,-34.9475020307,-7.3113808114,-34.9470022334,-7.308528759,0.268,0.304,322
2001,24395597,81774518928979108AT,81769397928967221AT,SSDAT,27367568.0,27367567.0,129.432,16512300H-3,,,,,,45,82780242930976277AT,81774518928979108AT,81769397928967221AT,109,#90EE90,-36.1278020344,-6.4171557431,-36.1282585231,-6.4182322973,0.335,0.392,480
2002,46682279,94776224919036178AT,94779479919053937AT,SSDAT,49215742.0,49215873.0,180.548,16512289H-3,,,,,,15,93174322915954067AT,94776224919036178AT,94779479919053937AT,153,#191970,-34.9466359827,-7.3064106442,-34.9463562917,-7.3048055909,0.268,0.304,322
2003,24395598,81782187928995919AT,81774518928979108AT,SSDAT,27367607.0,27367568.0,184.776,16512300H-3,,,,,,45,82780242930976277AT,81782187928995919AT,81774518928979108AT,108,#90EE90,-36.1271179157,-6.4156330281,-36.1278020344,-6.4171557431,0.335,0.392,480
2004,46682280,94779479919053937AT,94783086919073382AT,SSDAT,49215873.0,49214998.0,197.767,16512289H-3,,,,,,15,93174322915954067AT,94779479919053937AT,94783086919073382AT,154,#191970,-34.9463562917,-7.3048055909,-34.9460461623,-7.3030481232,0.268,0.304,322
2005,24395599,81794191929019781AT,81782187928995919AT,SSDAT,27367569.0,27367607.0,267.113,16512300H-3,,,,,,45,82780242930976277AT,81794191929019781AT,81782187928995919AT,107,#90EE90,-36.1260458554,-6.4134710786,-36.1271179157,-6.4156330281,0.335,0.392,480
2006,46682281,94786344919091541AT,94789504919108630AT,SSDAT,49214991.0,49215872.0,173.787,16512289H-3,,,,,,15,93174322915954067AT,94786344919091541AT,94789504919108630AT,156,#191970,-34.9457665217,-7.3014069756,-34.9454948671,-7.2998624574,0.268,0.304,322
2007,46682282,94802241919178192AT,94810390919222540AT,SSDAT,49216677.0,49215871.0,450.905,16512289H-3,,,,,,15,93174322915954067AT,94802241919178192AT,94810390919222540AT,160,#191970,-34.9444004524,-7.2935754921,-34.9437001198,-7.2895673343,0.268,0.304,322
2008,24395603,81814918929062753AT,81804552929041281AT,SSDAT,27367570.0,27367608.0,238.433,16512300H-3,,,,,,45,82780242930976277AT,81814918929062753AT,81804552929041281AT,105,#90EE90,-36.1241956658,-6.409578177,-36.1251209908,-6.4115233629,0.335,0.392,480
2009,46682283,94813873919241844AT,94816761919257363AT,SSDAT,49215748.0,49215870.0,157.854,16512289H-3,,,,,,15,93174322915954067AT,94813873919241844AT,94816761919257363AT,162,#191970,-34.9434010691,-7.2878226981,-34.9431527078,-7.2864201577,0.268,0.304,322
2010,46682284,94820584919278064AT,94823780919295724AT,SSDAT,49215747.0,49215869.0,179.469,16512289H-3,,,,,,15,93174322915954067AT,94820584919278064AT,94823780919295724AT,164,#191970,-34.9428240668,-7.2845491074,-34.9425495217,-7.2829530436,0.268,0.304,322
2011,24395605,81835822929106088AT,81825402929084499AT,SSDAT,27367502.0,27367609.0,239.721,16512300H-3,,,,,,45,82780242930976277AT,81835822929106088AT,81825402929084499AT,103,#90EE90,-36.1223296922,-6.4056523952,-36.1232598259,-6.407608177,0.335,0.392,480
2012,46682285,94827548919316834AT,94834436919354000AT,SSDAT,49215730.0,49214962.0,377.989,16512289H-3,,,,,,15,93174322915954067AT,94827548919316834AT,94834436919354000AT,166,#191970,-34.9422262712,-7.2810452264,-34.9416340326,-7.2776861407,0.268,0.304,322
2013,24395606,81955342929345584AT,81938983929312634AT,SSDAT,27367665.0,27367575.0,367.875,16512300H-3,,,,,,45,82780242930976277AT,81955342929345584AT,81938983929312634AT,94,#90EE90,-36.1116568439,-6.3839539001,-36.1131176972,-6.3869393732,0.335,0.392,480
2014,46682286,94438264918177977AT,94447079918193071AT,SSDAT,49214174.0,49214178.0,174.795,16512289H-3,,,,,,15,93174322915954067AT,94438264918177977AT,94447079918193071AT,111,#191970,-34.9764822412,-7.3841279888,-34.9756977958,-7.3827588106,0.268,0.304,322
2015,24395607,81960614929357045AT,81955342929345584AT,SSDAT,27367576.0,27367665.0,126.154,16512300H-3,,,,,,45,82780242930976277AT,81960614929357045AT,81955342929345584AT,93,#90EE90,-36.1111867224,-6.3829160419,-36.1116568439,-6.3839539001,0.335,0.392,480
2016,46682287,94499734918283435AT,94511097918302963AT,SSDAT,49215717.0,49215771.0,225.934,16512289H-3,,,,,,15,93174322915954067AT,94499734918283435AT,94511097918302963AT,117,#191970,-34.9710122731,-7.3745620054,-34.9700011698,-7.372790663,0.268,0.304,322
2017,46682288,94511097918302963AT,94524090918325239AT,SSDAT,49215771.0,49215770.0,257.883,16512289H-3,,,,,,15,93174322915954067AT,94511097918302963AT,94524090918325239AT,118,#191970,-34.9700011698,-7.372790663,-34.9688449897,-7.3707700329,0.268,0.304,322
2018,24395609,81973350929381435AT,81965651929368456AT,SSDAT,27367577.0,27367666.0,150.907,16512300H-3,,,,,,45,82780242930976277AT,81973350929381435AT,81965651929368456AT,91,#90EE90,-36.1100489118,-6.3807060443,-36.1107376189,-6.3818825491,0.335,0.392,480
2019,46682289,94565505918396367AT,94575055918412782AT,SSDAT,49215716.0,49216596.0,189.909,16512289H-3,,,,,,15,93174322915954067AT,94565505918396367AT,94575055918412782AT,122,#191970,-34.9651598306,-7.3643181706,-34.9643100818,-7.3628292126,0.268,0.304,322
2020,24395610,81985321929406574AT,81973350929381435AT,SSDAT,27367667.0,27367577.0,278.437,16512300H-3,,,,,,45,82780242930976277AT,81985321929406574AT,81973350929381435AT,90,#90EE90,-36.1089936132,-6.3784225146,-36.1100489118,-6.3807060443,0.335,0.392,480
2021,46682290,94623172918495324AT,94633212918512668AT,SSDAT,49214423.0,49215769.0,200.404,16512289H-3,,,,,,15,93174322915954067AT,94623172918495324AT,94633212918512668AT,127,#191970,-34.9600286029,-7.3553420067,-34.9591353486,-7.3537688317,0.268,0.304,322
2022,24395612,82002094929441424AT,81985321929406574AT,SSDAT,27367578.0,27367667.0,386.763,16512300H-3,,,,,,45,82780242930976277AT,82002094929441424AT,81985321929406574AT,89,#90EE90,-36.1074835058,-6.3752717074,-36.1089936132,-6.3784225146,0.335,0.392,480
2023,24394283,81802750919418871AT,81784833919417882AT,SSDAT,27365130.0,27367629.0,179.443,16512300H-3,,,,,,19,84126466919574466AT,81784833919417882AT,81802750919418871AT,1283,#0000FF,-36.12007316,-7.2808505501,-36.1216927779,-7.2809646669,0.335,0.392,480
2024,24395613,82012625929462383AT,82002094929441424AT,SSDAT,27367668.0,27367578.0,234.56,16512300H-3,,,,,,45,82780242930976277AT,82012625929462383AT,82002094929441424AT,88,#90EE90,-36.1065431036,-6.3733728087,-36.1074835058,-6.3752717074,0.335,0.392,480
